Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","123","Liberia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","9","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","123","Liberia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","123","Liberia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","9","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","124","Libya","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","0","*","Unofficial figure"
"TCL","Crops and livestock products","124","Libya","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","124","Libya","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8","*","Unofficial figure"
"TCL","Crops and livestock products","126","Lithuania","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","4843","","Official data"
"TCL","Crops and livestock products","126","Lithuania","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","2329","","Official data"
"TCL","Crops and livestock products","126","Lithuania","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8340","","Official data"
"TCL","Crops and livestock products","126","Lithuania","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","1614","","Official data"
"TCL","Crops and livestock products","126","Lithuania","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","3190","","Official data"
"TCL","Crops and livestock products","126","Lithuania","5922","Export Value","1057","Chickens","2019","2019","1000 US$","2009","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","91","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","438","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5622","Import Value","1057","Chickens","2019","2019","1000 US$","539","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","93","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","174","","Official data"
"TCL","Crops and livestock products","256","Luxembourg","5922","Export Value","1057","Chickens","2019","2019","1000 US$","292","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","502","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","18","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5622","Import Value","1057","Chickens","2019","2019","1000 US$","941","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","17","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","129","Madagascar","5922","Export Value","1057","Chickens","2019","2019","1000 US$","23","","Official data"
"TCL","Crops and livestock products","130","Malawi","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","20","","Official data"
"TCL","Crops and livestock products","130","Malawi","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","18","","Official data"
"TCL","Crops and livestock products","130","Malawi","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1547","","Official data"
"TCL","Crops and livestock products","130","Malawi","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","57","","Official data"
"TCL","Crops and livestock products","130","Malawi","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","52","","Official data"
"TCL","Crops and livestock products","130","Malawi","5922","Export Value","1057","Chickens","2019","2019","1000 US$","177","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1473","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","15324","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","55294","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","131","Malaysia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","152447","","Official data"
"TCL","Crops and livestock products","132","Maldives","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","27","","Official data"
"TCL","Crops and livestock products","132","Maldives","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","132","Maldives","5622","Import Value","1057","Chickens","2019","2019","1000 US$","34","","Official data"
"TCL","Crops and livestock products","133","Mali","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","160","","Official data"
"TCL","Crops and livestock products","133","Mali","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","131","","Official data"
"TCL","Crops and livestock products","133","Mali","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2980","","Official data"
"TCL","Crops and livestock products","133","Mali","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","563","","Official data"
"TCL","Crops and livestock products","133","Mali","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","462","","Official data"
"TCL","Crops and livestock products","133","Mali","5922","Export Value","1057","Chickens","2019","2019","1000 US$","1519","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","16","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","14","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1305","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","17","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","15","","Official data"
"TCL","Crops and livestock products","137","Mauritius","5922","Export Value","1057","Chickens","2019","2019","1000 US$","497","","Official data"
"TCL","Crops and livestock products","138","Mexico","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1945","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","138","Mexico","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","138","Mexico","5622","Import Value","1057","Chickens","2019","2019","1000 US$","26768","","Official data"
"TCL","Crops and livestock products","273","Montenegro","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","5498","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","273","Montenegro","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","330","","Official data"
"TCL","Crops and livestock products","273","Montenegro","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1647","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","273","Montenegro","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","230","F","FAO estimate"
"TCL","Crops and livestock products","273","Montenegro","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","331","","Official data"
"TCL","Crops and livestock products","273","Montenegro","5922","Export Value","1057","Chickens","2019","2019","1000 US$","91","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","143","Morocco","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","228","","Official data"
"TCL","Crops and livestock products","143","Morocco","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","209","","Official data"
"TCL","Crops and livestock products","143","Morocco","5622","Import Value","1057","Chickens","2019","2019","1000 US$","19036","","Official data"
"TCL","Crops and livestock products","143","Morocco","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","2","","Official data"
"TCL","Crops and livestock products","143","Morocco","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","143","Morocco","5922","Export Value","1057","Chickens","2019","2019","1000 US$","31","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","903","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5622","Import Value","1057","Chickens","2019","2019","1000 US$","4026","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","0","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","144","Mozambique","5922","Export Value","1057","Chickens","2019","2019","1000 US$","0","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","16075","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8392","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","17","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","28","Myanmar","5922","Export Value","1057","Chickens","2019","2019","1000 US$","32","","Official data"
"TCL","Crops and livestock products","147","Namibia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","3245","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","147","Namibia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","147","Namibia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1470","","Official data"
"TCL","Crops and livestock products","148","Nauru","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","0","*","Unofficial figure"
"TCL","Crops and livestock products","148","Nauru","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","148","Nauru","5922","Export Value","1057","Chickens","2019","2019","1000 US$","4","*","Unofficial figure"
"TCL","Crops and livestock products","149","Nepal","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1780","","Official data"
"TCL","Crops and livestock products","149","Nepal","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","149","Nepal","5622","Import Value","1057","Chickens","2019","2019","1000 US$","10926","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","443478","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","689223","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5622","Import Value","1057","Chickens","2019","2019","1000 US$","708039","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","303152","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","106738","","Official data"
"TCL","Crops and livestock products","150","Netherlands","5922","Export Value","1057","Chickens","2019","2019","1000 US$","344096","","Official data"
"TCL","Crops and livestock products","153","New Caledonia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","7","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","153","New Caledonia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","153","New Caledonia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","45","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","156","New Zealand","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","2348","","Official data"
"TCL","Crops and livestock products","156","New Zealand","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","156","New Zealand","5922","Export Value","1057","Chickens","2019","2019","1000 US$","31635","","Official data"
"TCL","Crops and livestock products","157","Nicaragua","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","9983","","Official data"
"TCL","Crops and livestock products","157","Nicaragua","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","599","","Official data"
"TCL","Crops and livestock products","157","Nicaragua","5622","Import Value","1057","Chickens","2019","2019","1000 US$","9114","","Official data"
"TCL","Crops and livestock products","158","Niger","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","23","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","158","Niger","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","158","Niger","5622","Import Value","1057","Chickens","2019","2019","1000 US$","34","","Official data"
"TCL","Crops and livestock products","159","Nigeria","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","174","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","159","Nigeria","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","10","","Official data"
"TCL","Crops and livestock products","159","Nigeria","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1252","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","159","Nigeria","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","3","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","159","Nigeria","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","159","Nigeria","5922","Export Value","1057","Chickens","2019","2019","1000 US$","4","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","160","Niue","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","0","*","Unofficial figure"
"TCL","Crops and livestock products","160","Niue","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","160","Niue","5622","Import Value","1057","Chickens","2019","2019","1000 US$","2","*","Unofficial figure"
"TCL","Crops and livestock products","154","North Macedonia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","164","","Official data"
"TCL","Crops and livestock products","154","North Macedonia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","237","","Official data"
"TCL","Crops and livestock products","154","North Macedonia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1122","","Official data"
"TCL","Crops and livestock products","162","Norway","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","0","","Official data"
"TCL","Crops and livestock products","162","Norway","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","162","Norway","5622","Import Value","1057","Chickens","2019","2019","1000 US$","285","","Official data"
"TCL","Crops and livestock products","221","Oman","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1999","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","221","Oman","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","102","","Official data"
"TCL","Crops and livestock products","221","Oman","5622","Import Value","1057","Chickens","2019","2019","1000 US$","3167","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","221","Oman","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","28","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","221","Oman","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","221","Oman","5922","Export Value","1057","Chickens","2019","2019","1000 US$","10","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","165","Pakistan","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","826","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1057","Chickens","2019","2019","1000 US$","12243","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","5593","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","1057","Chickens","2019","2019","1000 US$","5141","","Official data"
"TCL","Crops and livestock products","299","Palestine","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","487","F","FAO estimate"
"TCL","Crops and livestock products","299","Palestine","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1725","F","FAO estimate"
"TCL","Crops and livestock products","166","Panama","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","1372","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","166","Panama","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","166","Panama","5622","Import Value","1057","Chickens","2019","2019","1000 US$","7973","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","166","Panama","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","132","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","166","Panama","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","8","","Official data"
"TCL","Crops and livestock products","166","Panama","5922","Export Value","1057","Chickens","2019","2019","1000 US$","101","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","168","Papua New Guinea","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","178","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","168","Papua New Guinea","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","168","Papua New Guinea","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1166","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","169","Paraguay","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","11555","","Official data"
"TCL","Crops and livestock products","169","Paraguay","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","693","","Official data"
"TCL","Crops and livestock products","169","Paraguay","5622","Import Value","1057","Chickens","2019","2019","1000 US$","8713","","Official data"
"TCL","Crops and livestock products","170","Peru","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","95","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","170","Peru","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","89","","Official data"
"TCL","Crops and livestock products","170","Peru","5622","Import Value","1057","Chickens","2019","2019","1000 US$","19070","","Official data"
"TCL","Crops and livestock products","170","Peru","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","10","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","170","Peru","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","170","Peru","5922","Export Value","1057","Chickens","2019","2019","1000 US$","221","","Official data"
"TCL","Crops and livestock products","171","Philippines","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","72","","Official data"
"TCL","Crops and livestock products","171","Philippines","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","171","Philippines","5622","Import Value","1057","Chickens","2019","2019","1000 US$","591","","Official data"
"TCL","Crops and livestock products","171","Philippines","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","2","","Official data"
"TCL","Crops and livestock products","171","Philippines","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","171","Philippines","5922","Export Value","1057","Chickens","2019","2019","1000 US$","122","","Official data"
"TCL","Crops and livestock products","173","Poland","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","98059","","Official data"
"TCL","Crops and livestock products","173","Poland","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","87592","","Official data"
"TCL","Crops and livestock products","173","Poland","5622","Import Value","1057","Chickens","2019","2019","1000 US$","97466","","Official data"
"TCL","Crops and livestock products","173","Poland","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","68061","","Official data"
"TCL","Crops and livestock products","173","Poland","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","7967","","Official data"
"TCL","Crops and livestock products","173","Poland","5922","Export Value","1057","Chickens","2019","2019","1000 US$","42955","","Official data"
"TCL","Crops and livestock products","174","Portugal","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","12359","","Official data"
"TCL","Crops and livestock products","174","Portugal","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","2542","","Official data"
"TCL","Crops and livestock products","174","Portugal","5622","Import Value","1057","Chickens","2019","2019","1000 US$","20112","","Official data"
"TCL","Crops and livestock products","174","Portugal","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","42947","","Official data"
"TCL","Crops and livestock products","174","Portugal","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","4981","","Official data"
"TCL","Crops and livestock products","174","Portugal","5922","Export Value","1057","Chickens","2019","2019","1000 US$","18320","","Official data"
"TCL","Crops and livestock products","179","Qatar","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","492","","Official data"
"TCL","Crops and livestock products","179","Qatar","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","30","","Official data"
"TCL","Crops and livestock products","179","Qatar","5622","Import Value","1057","Chickens","2019","2019","1000 US$","803","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","625","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","31","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5622","Import Value","1057","Chickens","2019","2019","1000 US$","10683","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","12","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","117","Republic of Korea","5922","Export Value","1057","Chickens","2019","2019","1000 US$","84","","Official data"
"TCL","Crops and livestock products","146","Republic of Moldova","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","2219","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","146","Republic of Moldova","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","103","","Official data"
"TCL","Crops and livestock products","146","Republic of Moldova","5622","Import Value","1057","Chickens","2019","2019","1000 US$","1764","","Official data"
"TCL","Crops and livestock products","183","Romania","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","114258","","Official data"
"TCL","Crops and livestock products","183","Romania","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","5530","","Official data"
"TCL","Crops and livestock products","183","Romania","5622","Import Value","1057","Chickens","2019","2019","1000 US$","58132","","Official data"
"TCL","Crops and livestock products","183","Romania","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","20131","","Official data"
"TCL","Crops and livestock products","183","Romania","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","41394","","Official data"
"TCL","Crops and livestock products","183","Romania","5922","Export Value","1057","Chickens","2019","2019","1000 US$","41134","","Official data"
"TCL","Crops and livestock products","185","Russian Federation","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","3330","F","FAO estimate"
"TCL","Crops and livestock products","185","Russian Federation","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","196","","Official data"
"TCL","Crops and livestock products","185","Russian Federation","5622","Import Value","1057","Chickens","2019","2019","1000 US$","18876","","Official data"
"TCL","Crops and livestock products","185","Russian Federation","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","12000","F","FAO estimate"
"TCL","Crops and livestock products","185","Russian Federation","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","520","","Official data"
"TCL","Crops and livestock products","185","Russian Federation","5922","Export Value","1057","Chickens","2019","2019","1000 US$","13378","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","368","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","37","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5622","Import Value","1057","Chickens","2019","2019","1000 US$","934","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","38","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","4","","Official data"
"TCL","Crops and livestock products","184","Rwanda","5922","Export Value","1057","Chickens","2019","2019","1000 US$","31","","Official data"
"TCL","Crops and livestock products","188","Saint Kitts and Nevis","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","12","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","188","Saint Kitts and Nevis","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","188","Saint Kitts and Nevis","5622","Import Value","1057","Chickens","2019","2019","1000 US$","44","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","189","Saint Lucia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","61","","Official data"
"TCL","Crops and livestock products","189","Saint Lucia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","3","","Official data"
"TCL","Crops and livestock products","189","Saint Lucia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","63","","Official data"
"TCL","Crops and livestock products","191","Saint Vincent and the Grenadines","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","5","","Official data"
"TCL","Crops and livestock products","191","Saint Vincent and the Grenadines","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","6","","Official data"
"TCL","Crops and livestock products","191","Saint Vincent and the Grenadines","5622","Import Value","1057","Chickens","2019","2019","1000 US$","127","","Official data"
"TCL","Crops and livestock products","244","Samoa","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","115","","Official data"
"TCL","Crops and livestock products","244","Samoa","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","244","Samoa","5622","Import Value","1057","Chickens","2019","2019","1000 US$","173","","Official data"
"TCL","Crops and livestock products","193","Sao Tome and Principe","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","112","","Official data"
"TCL","Crops and livestock products","193","Sao Tome and Principe","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","4","","Official data"
"TCL","Crops and livestock products","193","Sao Tome and Principe","5622","Import Value","1057","Chickens","2019","2019","1000 US$","113","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","152","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","168","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5622","Import Value","1057","Chickens","2019","2019","1000 US$","19917","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","548","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","609","","Official data"
"TCL","Crops and livestock products","194","Saudi Arabia","5922","Export Value","1057","Chickens","2019","2019","1000 US$","15062","","Official data"
"TCL","Crops and livestock products","195","Senegal","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","237","","Official data"
"TCL","Crops and livestock products","195","Senegal","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","13","","Official data"
"TCL","Crops and livestock products","195","Senegal","5622","Import Value","1057","Chickens","2019","2019","1000 US$","960","","Official data"
"TCL","Crops and livestock products","195","Senegal","5909","Export Quantity","1057","Chickens","2019","2019","1000 Head","25","","Official data"
"TCL","Crops and livestock products","195","Senegal","5910","Export Quantity","1057","Chickens","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","195","Senegal","5922","Export Value","1057","Chickens","2019","2019","1000 US$","16","","Official data"
"TCL","Crops and livestock products","272","Serbia","5609","Import Quantity","1057","Chickens","2019","2019","1000 Head","23465","","Official data"
"TCL","Crops and livestock products","272","Serbia","5610","Import Quantity","1057","Chickens","2019","2019","tonnes","1408","","Official data"
