Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","113","Kirghizistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2326","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","83","Kiribati","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2826","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","83","Kiribati","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","73","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","83","Kiribati","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","35.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","83","Kiribati","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2194","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","83","Kiribati","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2290","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","118","Koweït","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3462","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","118","Koweït","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","109.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","118","Koweït","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","58.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","118","Koweït","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2455","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","118","Koweït","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2481","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","122","Lesotho","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2580","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","122","Lesotho","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","73.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","122","Lesotho","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","11","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","122","Lesotho","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2268","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","122","Lesotho","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2304","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","119","Lettonie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3112","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","119","Lettonie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","96","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","119","Lettonie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","57.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","119","Lettonie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2476","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","119","Lettonie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2435","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","121","Liban","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2744","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","121","Liban","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","121","Liban","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","30.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","121","Liban","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2423","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","121","Liban","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2402","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","123","Libéria","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2207","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","123","Libéria","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","36.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","123","Libéria","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","123","Libéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2167","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","123","Libéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2216","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","124","Libye","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2384","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","124","Libye","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2390","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","126","Lituanie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3345","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","126","Lituanie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","122.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","126","Lituanie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","74.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","126","Lituanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2487","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","126","Lituanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2448","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","256","Luxembourg","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3519","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","256","Luxembourg","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","110.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","256","Luxembourg","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","68.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","256","Luxembourg","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2559","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","256","Luxembourg","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2579","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2999","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","78","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","31.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2514","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","154","Macédoine du Nord","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2503","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","129","Madagascar","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2080","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","129","Madagascar","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","47","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","129","Madagascar","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","10","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","129","Madagascar","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2120","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","129","Madagascar","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2160","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","131","Malaisie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2875","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","131","Malaisie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","78.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","131","Malaisie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","43","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","131","Malaisie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2357","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","131","Malaisie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2382","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","130","Malawi","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2484","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","130","Malawi","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","62","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","130","Malawi","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","5.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","130","Malawi","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2112","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","130","Malawi","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2180","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","132","Maldives","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","132","Maldives","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","110.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","132","Maldives","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","75.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","132","Maldives","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2356","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","132","Maldives","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2498","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","133","Mali","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2782","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","133","Mali","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","81","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","133","Mali","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","24","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","133","Mali","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2083","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","133","Mali","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2192","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","134","Malte","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3462","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","134","Malte","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","108","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","134","Malte","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","58.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","134","Malte","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2539","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","134","Malte","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2518","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","143","Maroc","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3241","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","143","Maroc","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","93.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","143","Maroc","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","23","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","143","Maroc","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2368","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","143","Maroc","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2373","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","137","Maurice","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3069","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","137","Maurice","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","89.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","137","Maurice","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","38.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","137","Maurice","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2411","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","137","Maurice","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2444","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2879","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","30.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2227","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2247","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3117","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","86","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","40","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2355","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2388","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2223","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2258","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2437","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","76.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","45.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2368","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2304","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3453","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","110.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","58","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2479","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2263","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","44.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","5.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2114","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2147","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","28","Myanmar","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2581","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","28","Myanmar","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","28","Myanmar","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","31.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","28","Myanmar","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2265","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","28","Myanmar","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2309","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","147","Namibie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2128","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","147","Namibie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","59.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","147","Namibie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","23","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","147","Namibie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2252","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","147","Namibie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2262","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","149","Népal","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2531","F","Estimation FAO",""
